absolute_path,size_bytes,sha256_hash
/Users/dantopa/Mathematica_files/nb/projects/least squares/complex/linear/complex-graphics-01.nb,115130,6152768fa02edd8db2e8efab1ad4b6acb8a838f1c0b001682ab3bf6da21df699
/Users/dantopa/Mathematica_files/nb/projects/least squares/complex/linear/complex-decomposition-latex-04.nb,160890,3649806ecab2e37e1cc6d42d22aa2f0e89a5f1981536e6a4c5c2fec8e853a0e5
/Users/dantopa/Mathematica_files/nb/projects/least squares/complex/linear/clean-example-01.nb,164164,730b6316d615d93a4428a1053515317f914818c51982fbeac617ae8c63fa2fd9
/Users/dantopa/Mathematica_files/nb/projects/least squares/complex/linear/noise-it-up-04.nb,830133,4bc4b8dff1d9f9097c35c5fa037fb18bd41108c2e99a7e349834d78e58e90a56
/Users/dantopa/Mathematica_files/nb/projects/least squares/complex/linear/initial-fit-02.nb,146466,45b48c15b19596e9dcffffcc8851d1abb5084872d3c54904ee90ea1d41f3474f
/Users/dantopa/Mathematica_files/nb/projects/least squares/complex/linear/noise-it-up-01.nb,169797,010c2845c32a9a0ed2a7b933a757407d994c9f7cb92c584c0e3117ddc994dd61
/Users/dantopa/Mathematica_files/nb/projects/least squares/complex/linear/combo-02.nb,154146,bb3745acf706febdf26ee63ad556622f6020c272f6fc6a5f1ebb3a6fa6e0f8c2
/Users/dantopa/Mathematica_files/nb/projects/least squares/complex/linear/initial-fit-03.nb,146605,23fc658df2c8d097c732531c643421bea1cf934c498a71b0cc203b5542254791
/Users/dantopa/Mathematica_files/nb/projects/least squares/complex/linear/noise-it-up-02.nb,244906,f1f80dc8a724f3519e84b9921f4cb638e1c17591c050336b4c4364a4ff0a50b1
/Users/dantopa/Mathematica_files/nb/projects/least squares/complex/linear/combo-01.nb,161713,7146ab439ef81aa41a9104046ec9d775f0786eba8c4b867e3e24c15364afa727
/Users/dantopa/Mathematica_files/nb/projects/least squares/complex/linear/clean-example-02.nb,321981,8ecba34009fd5aa666340fa1f7749dafd86e9504e0d6013e406e7c53331d2c2f
/Users/dantopa/Mathematica_files/nb/projects/least squares/complex/linear/noise-it-up-03.nb,234869,6b9f24416cac3b9340917f9d589342ea12a7123f3c316ae57aa660a5bc8f7499
/Users/dantopa/Mathematica_files/nb/projects/least squares/complex/linear/initial-fit-01.nb,110108,46139496c27dce44d501fe3002dd1113ee6ae8f2d1756d40dcd424a729aedf7a
/Users/dantopa/Mathematica_files/nb/projects/least squares/complex/linear/initial-fit-02A.nb,152657,61a6caa7bdc3820e785523284e7b4096b4a5d481fda8c21f90542d05b6be7807
/Users/dantopa/Mathematica_files/nb/projects/least squares/complex/linear/complex-decomposition-latex-03.nb,213806,e080202eade29cc6969f4d19c7a9b572c665c97bec32f7ecc1f3097dec11dc50
/Users/dantopa/Mathematica_files/nb/projects/least squares/complex/linear/invert-W-01.nb,181564,d23d9555bcdca9053900ad4573b475c81126ed6b8c30f27aa0e008450e18645f
/Users/dantopa/Mathematica_files/nb/projects/least squares/complex/linear/complex-decomposition-latex-02.nb,227220,cd8f357bcc9b74903f0f6be01ec162d4579148a3f677ff709077f7b6e33728dd
/Users/dantopa/Mathematica_files/nb/projects/least squares/homotopy/basics 01.nb,292753,d846ff341ddf26eb5ab1a6dcf4a8a37417b51af826f9a2de644aa32d69df1c6d
/Users/dantopa/Mathematica_files/nb/projects/least squares/homotopy/ultras.nb,1269324,5c4d3d8cb591d692e719a71425afba1126b758613848a48f0a9fbb799e475e92
/Users/dantopa/Mathematica_files/nb/projects/least squares/homotopy/ultras-01.nb,1247098,3a019634154b409f8049564e15482b051152099de61fb06ab48ae16ac808d679
/Users/dantopa/Mathematica_files/nb/projects/least squares/homotopy/ultras-02.nb,83197,1e02a2a63a6e2dc3db4f6bac2159254445e75dff989ae646d625c0191a8ab6d5
/Users/dantopa/Mathematica_files/nb/projects/least squares/homotopy/phase fronts 01.nb,123495,b1425ca15e1b83222d80131ac25e30fc12bf15119f004870b943e927fb6ad34a
/Users/dantopa/Mathematica_files/nb/projects/least squares/homotopy/fourier-01.nb,377755,cb18939e83590d768344cebb5f96ec262e8f35223bb401179b795987b5340513
/Users/dantopa/Mathematica_files/nb/projects/least squares/photometry-01.nb,90229,f754d99ec673422298c37ef295355dba2ecc7679f3c464f8f77a17af3898ca6c
/Users/dantopa/Mathematica_files/nb/projects/least squares/fourier/ultras.nb,1116014,f1619ba6875dc79c84e151207a5ac288b760061b7275c485f8a2a22b7209b459
/Users/dantopa/Mathematica_files/nb/projects/least squares/fourier/cone and sphere.nb,409090,f26fc94132dfde3c32c81a29df754d63a331d672d2e7a165bec601775abcb058
/Users/dantopa/Mathematica_files/nb/projects/least squares/seed 23-01 least squares.nb,83230,d76f898b9fcb9da269b3ff116196942764bc4bff794f66eff3e73906c03f22be
/Users/dantopa/Mathematica_files/nb/projects/least squares/diagrams/venn/pseudoinverse-01.nb,119604,e1350bacc6cd6e2055b5f54f4bb8dbf206ab247a69e6767d27803c6412674226
/Users/dantopa/Mathematica_files/nb/projects/least squares/seed 23-01 least squares copy.nb,83233,54eaac1a25719654ebff6e0523f1f997960f0bcf7e9d53d51645b555c22b8e0e
/Users/dantopa/Mathematica_files/nb/projects/least squares/arXive/seed 19_05 least squares.nb,97157,697bfa6c4cdf054e5d952b3d69b461935c748ae74196aa2130b8a430afcf3522
/Users/dantopa/Mathematica_files/nb/projects/least squares/arXive/basic-mathematics-curl-02.nb,222196,0975f1e5cf97a8438e5b2ac662e12701e546ef4c37186759d26403971d16884c
/Users/dantopa/Mathematica_files/nb/projects/least squares/arXive/bevington qr 01.nb,57663,8133f69d7edd3c0c8ed740b1a3d87b47088b919cf5c8b5885e03ebb61a433022
/Users/dantopa/Mathematica_files/nb/projects/least squares/arXive/faux linearization 02.nb,106208,d60bc7ff90bb731844a6756c4ac38f40a951b6c0554ca53fd619f6c8b62fac05
/Users/dantopa/Mathematica_files/nb/projects/least squares/arXive/genesis-ode-01.nb,106273,6ff537caaf07f08fdd9e6727290fec3fa7d7095f34d5a21f9768f95df34a063b
/Users/dantopa/Mathematica_files/nb/projects/least squares/arXive/seed 19_05 least squares copy.nb,97164,b0ddf226628f69c0d60a6a62fdd20b6ffaba367274e86d5eb8ab4fcb510fbbe2
/Users/dantopa/Mathematica_files/nb/projects/least squares/arXive/trees 01.nb,123902,979bedb6b933f24ce5b7b2cf020e3dbdfa297a32c62dd66e55e7d0d950d02e3b
/Users/dantopa/Mathematica_files/nb/projects/least squares/arXive/linear faux figure 9.2 01.nb,37971,a8af5ccdd6d70cef61e3f2269ab2fda396dfa73d62f321765b3ce5268cee61c2
/Users/dantopa/Mathematica_files/nb/projects/least squares/arXive/super whiskers 02.nb,42700,1b727f35d731a9c79a0ab42e30b4782fc0ef0144d8fe88255192669a2b65a610
/Users/dantopa/Mathematica_files/nb/projects/least squares/arXive/rosetta-02.nb,121704,93090f0e8096171647367925b678e104bbfe10fb945736b366b54cde4b34bc08
/Users/dantopa/Mathematica_files/nb/projects/least squares/arXive/three axes 07.nb,210450,c67eeb2e7229fbe011f3a7ef04080ca46cdf1bb050edb21b26eaee3fdfc94b27
/Users/dantopa/Mathematica_files/nb/projects/least squares/arXive/seed 21-05 least squares.nb,78545,1aa48bc2346c742c55de64f93e2e80fa8a378e98654a9827b9abda6c315fb1f6
/Users/dantopa/Mathematica_files/nb/projects/least squares/arXive/bevington 250 omfg 01.nb,65872,a5a0066483ec06b1a24c7a1ef33d44690173c8f16bf65bc5b9ed2ddf13a24fbf
/Users/dantopa/Mathematica_files/nb/projects/least squares/arXive/curl-unit-cell-gauge-02.nb,156120,08488b009e62f92c65cde8c39980b4c2945b73eae7096bff1fdf3adecbfc922a
/Users/dantopa/Mathematica_files/nb/projects/least squares/arXive/potentials 05.nb,327822,47f770bd0374cd2686604dc9d3eb4e552e5a94de493876577e8054c9f3f50f08
/Users/dantopa/Mathematica_files/nb/projects/least squares/arXive/census basics 02.nb,137390,c33da2d9cfcac10c725e68063d8764d0e13117f471bacf53a06d98cbff2420ab
/Users/dantopa/Mathematica_files/nb/projects/least squares/arXive/seed 17_11 least squares.nb,94212,54ffd47d32c34111d8ae2682333838f26a5bf148106855c6767c15b284757d43
/Users/dantopa/Mathematica_files/nb/projects/least squares/arXive/seed 22-05 least squares.nb,269902,7e64cf98720a55ff4e6b39058fecc6dcc9949bf45e2f495ce0d5dde063188b5a
/Users/dantopa/Mathematica_files/nb/projects/least squares/arXive/curl-unit-cell-gauge-01.nb,161120,8b8f41dbbd14bc31be0a8a14bd678d79908416ac97ff6aa90b6a134f2c226bef
/Users/dantopa/Mathematica_files/nb/projects/least squares/arXive/lenslet picture 03.nb,302745,e0e235799fb83294145e9175ca00446a67bc3401e6a42f33958ceb98d2e5263e
/Users/dantopa/Mathematica_files/nb/projects/least squares/arXive/bevington m only 01.nb,182676,0c907911c9f9c01a822ef84956f40f59b42a8c2d47b74b8ad14d1a15293909a0
/Users/dantopa/Mathematica_files/nb/projects/least squares/arXive/linear faux 01.nb,194828,78bd7dc98249e1a51a651e1b5fa815db3aa9ee4e21cd97efac60a14a28146a8a
/Users/dantopa/Mathematica_files/nb/projects/least squares/arXive/SVD Bevington plots 05.nb,56236,4978f47788350affa0bba022b1229b6f0c1f143c7c10242ceccc6de0c5c1dfc1
/Users/dantopa/Mathematica_files/nb/projects/least squares/arXive/bevington labelled Xlate contours 01.nb,78412,e3d33f180483b67c804e7913f966b3dd5bacd512bce2b4e68120f21f82f2ad7f
/Users/dantopa/Mathematica_files/nb/projects/least squares/arXive/linear faux reflection 03.nb,61868,f56c272990fbf7805db16dcf13704474b486ba5d2e7cdc712c913e5b8aa4565d
/Users/dantopa/Mathematica_files/nb/projects/least squares/arXive/seeds/seed 21-05 least squares.nb,78275,1723eb2aa6fdfb9e0f431a73eb523446635cee7ead2c36985540cb07cc3c1355
/Users/dantopa/Mathematica_files/nb/projects/least squares/arXive/seeds/seed 22-05 least squares.nb,270712,4553ab4145cda5fa933359f408429524970463ecb666bd85d4855a5521808d58
/Users/dantopa/Mathematica_files/nb/projects/least squares/arXive/seeds/seed 19_08 least squares.nb,116492,11c127611438f8e22b14c989f557060a80945c004ec826a068414b97a47b17cd
/Users/dantopa/Mathematica_files/nb/projects/least squares/arXive/seeds/seed 22-05 least squares (Quaxolotl.local's conflicted copy 2022-05-16).nb,269902,7e64cf98720a55ff4e6b39058fecc6dcc9949bf45e2f495ce0d5dde063188b5a
/Users/dantopa/Mathematica_files/nb/projects/least squares/arXive/seeds/seed 19_08 least squares copy.nb,114627,ce9e74cf2ba424c4be3188ff27a273318e88c78daa962ff8b1c3469e53853e67
/Users/dantopa/Mathematica_files/nb/projects/least squares/arXive/bevington mean svd.nb,51424,ff131d80da439719d1858cf8d75f5a124ec696c2593496fd0b73848dbe9d71ce
/Users/dantopa/Mathematica_files/nb/projects/least squares/arXive/seed 19_08 least squares.nb,113618,bea1270f9f05bd1c7eb4bffe6b87304b7a27a1086cb67acdc01f888dc84a2488
/Users/dantopa/Mathematica_files/nb/projects/least squares/arXive/circle convergence 02.nb,72190,450765fb930e4242913f8f9dcc66e073e506be97642d6afe4d32f30fd668b399
/Users/dantopa/Mathematica_files/nb/projects/least squares/arXive/linear faux four solutions 01.nb,79671,55a84a47748746d811cad428588e3ffe2105721a4f9bf77ab9a965fb8158475b
/Users/dantopa/Mathematica_files/nb/projects/least squares/arXive/census alpha data normalized 01.nb,57337,54d4b8b6bf82bd3ec6914673cab01db8227048023666eab01cf26ef21af65942
/Users/dantopa/Mathematica_files/nb/projects/least squares/arXive/reconstruction/sampler 04.nb,309297,3279dd3762d4898c1ca92ecb0b2d2db5fb46d3baa5c0ecb0860fbb01e1581c1e
/Users/dantopa/Mathematica_files/nb/projects/least squares/arXive/reconstruction/initial.nb,279527,e0a9954527ff42fec16bfcbc953c30b7415cc9a427f75fa1a7e5fe813d2af61c
/Users/dantopa/Mathematica_files/nb/projects/least squares/arXive/reconstruction/direct/test/simulation a.nb,276710,e63ccf290dcf4074821c9bf5c2124bc064fb3763de78d34f7a6be1b04e93f079
/Users/dantopa/Mathematica_files/nb/projects/least squares/arXive/reconstruction/direct/test/simulation e.nb,306527,2e4e3babd238b818df7ab035d5d43933b65bee1d5766ceb03c4ba7db6074feed
/Users/dantopa/Mathematica_files/nb/projects/least squares/arXive/reconstruction/direct/test/simulation d.nb,282327,f222c56c2a13c1434f640cc924397605fc4f460f78888dbea3f62e15220467e9
/Users/dantopa/Mathematica_files/nb/projects/least squares/arXive/reconstruction/direct/test/tabula rasa a.nb,292983,35f55234e647988fd5d9e1c1f20a193aeaf9bd8ade1f2593d19d460c2f08c853
/Users/dantopa/Mathematica_files/nb/projects/least squares/arXive/reconstruction/direct/test/simulation g.nb,355788,392f7e81b1de74f399b577ce69003e7b1cc753efb5c9cedeb08438db249cdb73
/Users/dantopa/Mathematica_files/nb/projects/least squares/arXive/reconstruction/direct/test/empty a.nb,262263,a89adf5cc89cdff5edf5ace9f8b8a863729d6264cfefe50007c19d1edd690f1f
/Users/dantopa/Mathematica_files/nb/projects/least squares/arXive/reconstruction/direct/test/simulation c.nb,279455,828ff1e4cf9cf4e27726ebbf08794850ad1fb505a09b948234be13790392b65a
/Users/dantopa/Mathematica_files/nb/projects/least squares/arXive/reconstruction/direct/test/1d 01.nb,278147,e027f6f0640699cac44a456cb488f913b73c531f6861f4600ceb00d2073fc1b2
/Users/dantopa/Mathematica_files/nb/projects/least squares/arXive/reconstruction/direct/test/simulation b.nb,276302,4b674da514bcb28dd314da619ce51a508b97a638e94dca349567bf87852508df
/Users/dantopa/Mathematica_files/nb/projects/least squares/arXive/reconstruction/direct/modules 01.nb,18205,19afd2f69fc240cc77c914421d387953032c328b05f708b4b0882a2395949b54
/Users/dantopa/Mathematica_files/nb/projects/least squares/arXive/reconstruction/direct/library/library a.nb,270381,0d41440056904bf0a4a2d24902bff954c63037cbf9a7cf1d39c838101aa762b2
/Users/dantopa/Mathematica_files/nb/projects/least squares/arXive/reconstruction/direct/library/new library a.nb,271117,d2622ad7dec8599a78a0d5e0272d1c93874166141c0fe68dae80c53b73dfdfa9
/Users/dantopa/Mathematica_files/nb/projects/least squares/arXive/reconstruction/direct/direct-modules-01.nb,19646,924dc1d16a33e48215e0dcc87e8fee787c16f6282de0bb31846ee55757995114
/Users/dantopa/Mathematica_files/nb/projects/least squares/arXive/reconstruction/direct/sequences/sequences b.nb,285396,7e97ecf4ab87b9c90a0e64651fef59ca9cd09bf16bdb3ca61d2e66c5fe60d3a6
/Users/dantopa/Mathematica_files/nb/projects/least squares/arXive/reconstruction/direct/sequences/sequences c.nb,293918,1bc835f64578a326eb71d61f8c0830f5e2e18d566c46bf753a0321c748884921
/Users/dantopa/Mathematica_files/nb/projects/least squares/arXive/reconstruction/direct/sequences/sequences a.nb,279114,56d196069e79bdb9ce7f0667f546d09c8d616120235ce03337fd0013d49c043d
/Users/dantopa/Mathematica_files/nb/projects/least squares/arXive/reconstruction/direct/zonal/final version 01.nb,177747,97e7a367881b3e3b3ca9a7b6f52db721896da17e4a166ff4bf15496e4ce6cb7a
/Users/dantopa/Mathematica_files/nb/projects/least squares/arXive/reconstruction/direct/zonal/tabula rasa a.nb,17510,75a8a8a8fae6ea6fd4cce009141b62bef64342f9429f2c4ee7607aa401998304
/Users/dantopa/Mathematica_files/nb/projects/least squares/arXive/reconstruction/direct/zonal/simulation f.nb,355691,f7daf2609f7e0389364f0551d16c2f0f26dd249eac78f86108ef62606601e895
/Users/dantopa/Mathematica_files/nb/projects/least squares/arXive/reconstruction/direct/zonal/monty c.nb,447473,4f73293fda15cf4603834698b11a4e5729eea79e2b58b9d586119566cbcf0698
/Users/dantopa/Mathematica_files/nb/projects/least squares/arXive/reconstruction/direct/zonal/diagrams 03.nb,286063,f29ca9cf0e81004fb17139381eaef9da049e711f1767afce8097561d893177d1
/Users/dantopa/Mathematica_files/nb/projects/least squares/arXive/reconstruction/direct/zonal/monty b.nb,1656159,3cc4a43d8d36f861519988777a08a35c63129e066df575f3eb17d6dabb71de6b
/Users/dantopa/Mathematica_files/nb/projects/least squares/arXive/reconstruction/both 03 egg c.nb,108902,70441d8c3b3668b719cc9d1802f581b5648182f03ab56a10de605ed3f0b9bd43
/Users/dantopa/Mathematica_files/nb/projects/least squares/arXive/reconstruction/normal b.nb,326813,df64fa7ee629d63c3a4a65de36ab25c2102b5d546f5bbbfad898d63fd83fd786
/Users/dantopa/Mathematica_files/nb/projects/least squares/arXive/reconstruction/curl 01.nb,356491,a9348f68f3d7dde036f35cf0fc3cc3a86796552e2262f5003aebfd791574e63c
/Users/dantopa/Mathematica_files/nb/projects/least squares/arXive/reconstruction/1d 02.nb,359354,2a40c5a0307be11ee95d8f7717011990d9c314ed8bf37d62ae5585386637bdf5
/Users/dantopa/Mathematica_files/nb/projects/least squares/arXive/reconstruction/COM 012.nb,76412,6c23a34931715a85770487f2cdb78157a4aa8c06611fef06153d2a06eadcd7ee
/Users/dantopa/Mathematica_files/nb/projects/least squares/arXive/reconstruction/egg_crate 01.nb,1082077,e86089dab30199eff6839fed9f3d4b48579eb599deedf0d276c45e51ff50f0a9
/Users/dantopa/Mathematica_files/nb/projects/least squares/arXive/reconstruction/toy a.nb,290946,af1bfc290f93ac47735e63722e1b21d8d6303574e3f0e44861536cc8643a7a62
/Users/dantopa/Mathematica_files/nb/projects/least squares/arXive/reconstruction/chirp 05b.nb,1382634,643e105dc9889dd1c052cfd515566d1d3ee33d25cfaa6e43dbc9ff37b0d17593
/Users/dantopa/Mathematica_files/nb/projects/least squares/arXive/reconstruction/sequences 05.nb,191982,04b9d80b606c40b6a4ead46ad1c43ffeb5a05180ca7d9351c0e99c0646b18250
/Users/dantopa/Mathematica_files/nb/projects/least squares/arXive/reconstruction/A SVD.nb,236826,c16862afca7b3e05461e2bd2feaca7ffa59ef730b3a69fc63bcd93fa4a57c2df
/Users/dantopa/Mathematica_files/nb/projects/least squares/arXive/reconstruction/full monty 05.nb,1668073,236791ab9a1943619d155095a54aa686612189ccaa6b0c719be4de321f601c97
/Users/dantopa/Mathematica_files/nb/projects/least squares/arXive/tricks 01.nb,84382,b5f74e73a05cee388e829ef841e22e0eec965f370fa9a70c6126accfa6cc25c4
/Users/dantopa/Mathematica_files/nb/projects/least squares/arXive/linear faux learning 01.nb,89172,a93d19fb31fd5fae8b2c717a483e46950e663b1882ce90e79c2ecbeba716cb71
/Users/dantopa/Mathematica_files/nb/projects/least squares/arXive/ftola 03.nb,131305,52f050f6bfa8fe304c9a7ea1a87239315e29ed8d12281e9143861140b9b2b804
/Users/dantopa/Mathematica_files/nb/projects/least squares/arXive/ls/bevington/stupid/random-02.nb,170778,75454e4cc225f4d7c8c50db34e9e0439436c32ef82608c2a3475bc45b55cae49
/Users/dantopa/Mathematica_files/nb/projects/least squares/arXive/ls/bevington/stupid/random-03a.nb,187782,885290baade3937c2f841a28b791d5dd36ddb7fb5d83ba963023c489ef981049
/Users/dantopa/Mathematica_files/nb/projects/least squares/arXive/ls/bevington/stupid/random-05x.nb,172796,23967e591dd6c8bef8790fe712925e22386a498064292764923145e493cc851c
/Users/dantopa/Mathematica_files/nb/projects/least squares/arXive/ls/bevington/stupid/random-03.nb,170826,83e8a6fdbc53505f10cb75a9c3560a8fb3730df4d81decef570360f453675d41
/Users/dantopa/Mathematica_files/nb/projects/least squares/arXive/ls/bevington/stupid/high dimension 01.nb,136205,e826e923c3fd553de837570c7ae07ed923af6d4f5ca898ff86d48c973470968c
/Users/dantopa/Mathematica_files/nb/projects/least squares/arXive/ls/bevington/stupid/random-04.nb,168079,1fb7ffa2ce7b1d44a31801596e182cda686479187cd271d893d42dd71aa0f8fc
/Users/dantopa/Mathematica_files/nb/projects/least squares/arXive/ls/bevington/stupid/random-01.nb,166772,6caf2780c0b909cbddd5c0952b04bba22ea0e157f529ec406f59762e11c1b0c2
/Users/dantopa/Mathematica_files/nb/projects/least squares/arXive/ls/bevington/stupid/many-steps.nb,166786,a0f6345691e16f2d3cd4973db030f124794d455821d409f3d7716e06a9518d79
/Users/dantopa/Mathematica_files/nb/projects/least squares/arXive/ls/bevington/stupid/random-05.nb,166790,c552f32cce5b2abc9416311df1189eb8231ffb2b09143ee916f92a48e2b0ab3e
/Users/dantopa/Mathematica_files/nb/projects/least squares/arXive/ls/bevington/cg/cg-02.nb,119510,edc03386ab308bf6d73eaff9614d876ffdd3a5f18972987c6aede3cad100cf2e
/Users/dantopa/Mathematica_files/nb/projects/least squares/arXive/ls/bevington/cg/cg-03.nb,145846,3d2259e5bc0fc081c1a6c1e0606afe7cddd4f6bf10e49ca9a5441f83c78a61a3
/Users/dantopa/Mathematica_files/nb/projects/least squares/arXive/ls/bevington/cg/conjugate-gradient-01.nb,115028,6419e9a402e78466b7d568ba66f5a03767440864ef03af3835640d7605273291
/Users/dantopa/Mathematica_files/nb/projects/least squares/arXive/ls/bevington/cg/compare-cg-sd-01.nb,236165,962c1473460ff23e9feba995987c0e25fde74c34da3a8cf79d9969f2c8c07967
/Users/dantopa/Mathematica_files/nb/projects/least squares/arXive/ls/bevington/cg/sd-01.nb,118355,1e47ae0c2844faf7edf345212ecc64c00c39db0319b669df21824288982d6daa
/Users/dantopa/Mathematica_files/nb/projects/least squares/arXive/ls/bevington/cg/cg-01.nb,131785,a69b4d7d9f0c4ac79664c5c9a47f5b55b49c0e0deacbd6ce25e3f96e849f5618
/Users/dantopa/Mathematica_files/nb/projects/least squares/arXive/ls/bevington/ideal/ideal-solution-01.nb,104332,eefb4460824241060b791e15bdd0f4d7ced863f5ce85f4732ee57d9f444614d8
/Users/dantopa/Mathematica_files/nb/projects/least squares/arXive/ls/bevington/arXive/bevington again 01.nb,1019385,e359911b6ef44504ffffa640d36f22927ed7e8c58f6175859f8af98c7f441b2c
/Users/dantopa/Mathematica_files/nb/projects/least squares/arXive/ls/bevington/qr/qr-01.nb,94886,ff60d02d20337763d2e5427b121f83663a20f260e2f4102a581a32cc7e9997f8
/Users/dantopa/Mathematica_files/nb/projects/least squares/arXive/ls/bevington/large-n-01.nb,96723,4a97990766534dc06bffbdb3eb85f9de4c87b713a9386735c669e57fd1179e0f
/Users/dantopa/Mathematica_files/nb/projects/least squares/arXive/ls/images/gauge/comber-01.nb,339576,ca7ea1af514400aa5c1b2d5c14cb544d4e1d16de3adcfcdee01c19a697144e11
/Users/dantopa/Mathematica_files/nb/projects/least squares/arXive/ls/images/gauge/diagrams/3D movie ultra 01.nb,26613,2ee40f6c59975d7f351d282f867e5c0bd40866d64ee05cb863997695e288d161
/Users/dantopa/Mathematica_files/nb/projects/least squares/arXive/ls/images/gauge/diagrams/comber 01.nb,233213,b08a05c71cf1ea3a85add244c3d2f39c33430084ccf57683c95841c000adf231
/Users/dantopa/Mathematica_files/nb/projects/least squares/arXive/ls/images/gauge/diagrams/plaquette 01.nb,51368,eb08bbe2db1b71768998e703b01c653a13ab19f9454b8c75aecf40ce49a1745e
/Users/dantopa/Mathematica_files/nb/projects/least squares/arXive/ls/images/gauge/diagrams/ultra wires 01.nb,33536,3ab9c86234e0dd92aac840e3f8ed8bae6f289d1947b04e394d5016a26d9aad5a
/Users/dantopa/Mathematica_files/nb/projects/least squares/arXive/ls/images/gauge/diagrams/wires 02.nb,61415,85423e8405891795a373f8c770af0bbc8b5336767b347657a92c57daf7f469f4
/Users/dantopa/Mathematica_files/nb/projects/least squares/arXive/ls/images/gauge/diagrams/label grids 01.nb,61778,220259421b88847000fec66c0a9230cbd61099b3d37fa396004137448aeacdf7
/Users/dantopa/Mathematica_files/nb/projects/least squares/arXive/ls/images/gauge/rosetta-02.nb,121704,93090f0e8096171647367925b678e104bbfe10fb945736b366b54cde4b34bc08
/Users/dantopa/Mathematica_files/nb/projects/least squares/arXive/ls/images/gauge/cure/cure 01.nb,20588,392f70821979ea3f4b5da268772c36789d79817252c4a7cf76862b18ba20b93c
/Users/dantopa/Mathematica_files/nb/projects/least squares/arXive/ls/images/gauge/rosetta-01.nb,37449,70affd64b4d957fa3cb382476234a814d2a4a2a8e2989d003cc757e913024cfe
/Users/dantopa/Mathematica_files/nb/projects/least squares/arXive/ls/images/gauge/older/example remedy 01.nb,128434,7557cf301b18a077c67610f6cacb8f0d2ec5ce8bf4d175db004d62094dcb0bb1
/Users/dantopa/Mathematica_files/nb/projects/least squares/arXive/ls/images/gauge/older/demo b.nb,299331,76090e1e0b906c06bcd43259ce9af7ac5690a812cfa17238b40e66bb0bd07857
/Users/dantopa/Mathematica_files/nb/projects/least squares/arXive/ls/images/gauge/older/automate 01.nb,280851,2024ad2224354c3c004a1eb1b5cc7123a19fe3333f2ed81169af568b1b44f1a9
/Users/dantopa/Mathematica_files/nb/projects/least squares/arXive/ls/images/gauge/older/sweep geometries 01.nb,315557,d6d70137d4586a239d59b83a4def948107d74a9af83367a849bb54eb7db1f1e6
/Users/dantopa/Mathematica_files/nb/projects/least squares/arXive/ls/images/gauge/older/remove null spaces 01.nb,202290,a986d7669f9c9883cb4692c0cadf6c6a3bf33608f141fb62ffdb02fe3984995e
/Users/dantopa/Mathematica_files/nb/projects/least squares/arXive/ls/images/gauge/combs/comber 01.nb,233685,fa21aee81f7d4e072c2c1b798d0247865238b9c4e25ce355249f3684750c68e4
/Users/dantopa/Mathematica_files/nb/projects/least squares/arXive/ls/images/gauge/algebra/basics 01.nb,74881,22011c2ff3e4504eba0fa06f51ea199c07ff167bc07efe911b8ebf3d549d9f7b
/Users/dantopa/Mathematica_files/nb/projects/least squares/arXive/ls/images/gauge/algebra/2d 01.nb,45618,710bc376be699b5f9608dc451a1c9c390dff164f019f9148cd836cc81aeb09b7
/Users/dantopa/Mathematica_files/nb/projects/least squares/arXive/ls/images/gauge/algebra/cubes 01.nb,54881,abd5c1408411a60b2f406398e10546d3ed0f06c285653c69b2a576e284a7f952
/Users/dantopa/Mathematica_files/nb/projects/least squares/arXive/ls/images/gauge/algebra/cubes 02.nb,34919,94b2447c3640f4034aafd70bfccaab746cf791cc09a6ec86f3e96287a42c6ca6
/Users/dantopa/Mathematica_files/nb/projects/least squares/arXive/ls/images/gauge/combs-01.nb,115826,a9fb675c4209bedab0d7982df390a8bc4ffaf3e4e83f489f9f00aaec10dd053b
/Users/dantopa/Mathematica_files/nb/projects/least squares/arXive/ls/images/2d/lines/puzzle-01.nb,101915,9a527c26a0fd91a4aade8de5ac8a7d2cc80c5006dea7b559ed801b363dd701ca
/Users/dantopa/Mathematica_files/nb/projects/least squares/arXive/ls/arXive/bevington 06.nb,81422,49762fcf981d15a7f41779805dfcc822a2e5a07c7510c5dd5be48ef8f2dd1767
/Users/dantopa/Mathematica_files/nb/projects/least squares/arXive/ls/arXive/bevington qr 01.nb,57662,fedb24e5dcc03957d17642a6b1c48a07d4bac3c697e06b0d35dd8451259745ee
/Users/dantopa/Mathematica_files/nb/projects/least squares/arXive/ls/arXive/bevington contour plots 03.nb,143734,b76aa7e430cd0272fd25fd0f90f38b89182e9d4d9cb7ec269b9424ab32cac3ca
/Users/dantopa/Mathematica_files/nb/projects/least squares/arXive/ls/arXive/bevington domain plots 01.nb,71083,be9bc5b7a8a68eea4c5428e4ed6277706e74dd6eb1df14abad0849a8b0f902e3
/Users/dantopa/Mathematica_files/nb/projects/least squares/arXive/ls/arXive/solution and residuals 01.nb,57382,48ff61c9d73367825eecdb26eadb64a5b82db751deb88f7cd6b70bf28cbe289f
/Users/dantopa/Mathematica_files/nb/projects/least squares/arXive/ls/arXive/bevington plot settings.nb,53910,3728dd10c0b785526f92f1caf219a2e27e917fa66c7d611464a0d5b22ddcf25d
